Interface:  eno1
('16:56:11.886307', 7169.89, 7169.89, 10810.04, 17.9, 11.1, 1.9379166666666674)
('16:56:11.911450', 7546.86, 7075.18, 10814.71, 17.9, 11.1, 1.8860277777777792)
('16:56:11.936433', 7120.62, 7595.33, 10818.16, 17.9, 11.1, 1.90813888888889)
('16:56:11.961573', 7075.99, 7075.99, 10820.46, 17.9, 11.1, 1.808500000000001)
('16:56:11.987312', 6981.76, 6907.7, 10825.14, 17.9, 11.1, 1.8360277777777785)
('16:56:12.012484', 7538.07, 7066.94, 10830.25, 17.9, 4.5, 1.7581944444444457)
('16:56:12.041922', 7251.41, 7251.41, 10836.4, 18.0, 4.3, 1.756250000000001)
('16:56:12.075458', 7072.63, 7426.26, 10844.06, 18.0, 0.0, 1.8303333333333345)
('16:56:12.108978', 7076.0, 7076.0, 10844.62, 18.0, 12.5, 2.110305555555556)
('16:56:12.137911', 7378.02, 6968.13, 10845.23, 18.0, 14.3, 2.427972222222223)
('16:56:12.162252', 6841.7, 7308.38, 10846.71, 18.0, 0.0, 2.2972777777777784)
('16:56:12.195648', 7102.27, 4616.48, 10846.71, 18.0, 8.0, 2.099805555555557)
('16:56:12.229924', 4497.98, 4497.98, 10846.98, 18.0, 12.0, 1.8404444444444452)
------------time slot: 2015-08-02 00:00:08, band 4808.0 Kbps -------------
('16:56:12.263933', 4881.88, 4881.88, 10791.95, 17.9, 4.3, 1.9358888888888903)
('16:56:12.296295', 4763.98, 4763.98, 10791.95, 17.9, 4.2, 1.7503611111111121)
('16:56:12.330146', 4554.47, 4554.47, 10791.95, 17.9, 4.3, 1.808222222222223)
('16:56:12.363936', 4562.6, 4913.57, 10791.95, 17.9, 8.0, 1.7083055555555569)
('16:56:12.394335', 5071.64, 4681.51, 10791.95, 17.9, 4.2, 1.8081666666666676)
('16:56:12.428136', 4596.75, 4561.15, 10791.95, 17.9, 8.0, 1.9009166666666668)
('16:56:12.462157', 4531.65, 4880.24, 10791.95, 17.9, 4.2, 2.0193888888888893)
('16:56:12.496265', 4867.82, 4520.12, 10791.7, 17.9, 7.1, 2.2147500000000004)
('16:56:12.522780', 4920.02, 4920.02, 10791.7, 17.9, 0.0, 2.344444444444445)
('16:56:12.547688', 4285.17, 4285.17, 10791.57, 17.9, 8.0, 1.9331944444444455)
('16:56:12.581841', 4861.43, 4861.43, 10791.54, 17.9, 8.0, 1.639833333333334)
('16:56:12.615676', 4556.52, 4556.52, 10791.54, 17.9, 4.2, 1.5248888888888894)
('16:56:12.649358', 4929.43, 4929.43, 10791.63, 17.9, 8.0, 1.5733055555555562)
